签单日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",单价,价税合计,价税合计（本位币）,销售员,备注
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,角接触球轴承,7220 BECBM 100*180*34,615109,件,5,1530,7650,7650,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU220 ECML 100*180*34,615108,件,2,2265.675,4531.35,4531.35,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2220 ECML 100*180*46,615096,件,2,3566.175,7132.35,7132.35,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,双三角密封环,PDD301600,692046,个,2,2218.5,4437,4437,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,468.76*6.98,692119,件,1,45.9,45.9,45.9,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,109.4*3.1,692067,个,1,21.68,21.68,21.68,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,419.3*5.7,692035,个,2,116.025,232.05,232.05,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,319.3*5.7,692036,个,1,150.45,150.45,150.45,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,75.87*2.62,692033,个,1,5.1,5.1,5.1,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,11.5*1.5,692038,个,1,10.2,10.2,10.2,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,560*6,692113,件,1,196.35,196.35,196.35,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,575*6,692112,件,1,200.18,200.18,200.18,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,203*3,692118,件,4,49.725,198.9,198.9,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,174.3*3.1,692111,件,4,102,408,408,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,154.3*3.1,692041,个,3,20.4,61.2,61.2,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,148.59*5.33,692045,个,2,21.675,43.35,43.35,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,126.59*3.53,692048,个,1,17.85,17.85,17.85,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,124.4*3.1,692108,件,4,30.6,122.4,122.4,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,98.02*3.53,692106,件,1,7.65,7.65,7.65,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,94.5*2,692039,个,6,8.925,53.55,53.55,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,44.04*3.53,692047,个,3,19.12666667,57.38,57.38,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,35*3,692044,个,2,6.375,12.75,12.75,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,32*3,692109,件,1,5.1,5.1,5.1,张孝闽,
2023/11/6,XR43W2311039,福建圣农发展（浦城）有限公司,O形圈,12.37*2.62,692037,个,2,1.275,2.55,2.55,张孝闽,
2023/11/15,XR43M2311074,福建圣农食品有限公司,调心滚子轴承,21304S,02090536,件,2,290,580,580,张孝闽,
2023/11/15,XR43M2311074,福建圣农食品有限公司,轴用弹性挡圈,∮19,02100030,件,2,0,0,,张孝闽,
2023/11/15,XR43M2311074,福建圣农食品有限公司,油封,FB030052(30×52×10),07010069,件,2,15,30,30,张孝闽,
2023/11/15,XR43M2311074,福建圣农食品有限公司,下轴销(S),F16S(2018V1.0),3516030012,件,1,145,145,145,张孝闽,
2023/11/15,XR43M2311074,福建圣农食品有限公司,上轴销(S),F16S(2018V1.0),3516030011,件,1,145,145,145,张孝闽,
2023/11/21,XR43M2311075,福建圣农食品有限公司,制冷剂,R507A,14020081,千克,150,31.3,4695,4695,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,进卸载特氟龙,CS06600-160 CAP-1BE100,19022548,个,2,480,960,960,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,2,6400,12800,12800,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,低段M止推轴承(MYCOM配件),CS03800-1612CP,01020761,个,2,3580,7160,7160,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,平衡活塞套 2016机型用(MYCOM配件),CS03300-160,01020711,个,1,680,680,680,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,平衡活塞 2016机型用(MYCOM配件),CS03000-160,01020710,个,1,1080,1080,1080,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,3630,7260,7260,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,4300,8600,8600,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,侧轴承(1612普通型低段用),CS02700-1610C1,19032438,个,2,3200,6400,6400,张孝闽,
2023/11/22,XR43M2311076,福建圣农食品有限公司,主轴承（低段F）(MYCOM配件),CS02800-1610C1,01020756,个,2,3380,6760,6760,张孝闽,
2023/11/29,XR43M2311077,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,4300,8600,8600,张孝闽,
2023/11/29,XR43M2311077,福建圣农食品有限公司,特氟龙环200，2520机型通用(MYCOM配件),CS06600-200,01020726,个,2,433,866,866,张孝闽,
2023/11/29,XR43M2311077,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,2,6400,12800,12800,张孝闽,
2023/11/29,XR43M2311077,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,3630,7260,7260,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,进卸载特氟龙,CS06600-160 CAP-1BE100,19022548,个,2,480,960,960,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,2,6400,12800,12800,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,低段F止推轴承(MYCOM配件),CS03800-160P,01020791,套,2,3580,7160,7160,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,平衡活塞套 2016机型用(MYCOM配件),CS03300-160,01020711,个,1,680,680,680,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,平衡活塞 2016机型用(MYCOM配件),CS03000-160,01020710,个,1,1080,1080,1080,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,3630,7260,7260,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,4300,8600,8600,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,侧轴承160S／L,CS0289-160,0119031499,件,2,3200,6400,6400,张孝闽,
2023/11/30,XR43M2311076,福建圣农食品有限公司,主轴承（低段F）(MYCOM配件),CS02800-1610C1,01020756,个,2,3380,6760,6760,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,6.07*1.63,692049,个,1,1.28,1.28,1.28,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,轴封,LY-0126077,600502EB,件,1,26970,26970,26970,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,117.07*3.53,692772,件,1,13,13,13,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,98.02*3.53,692106,件,2,7.5,15,15,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,174.3*3.1,692111,件,2,101,202,202,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,64.4*3.1,692107,件,1,5.37,5.37,5.37,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,O形圈,117.07*3.53,692772,件,1,19.13,19.13,19.13,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,六角头螺栓（半牙）,M30*45,615123,个,10,40.8,408,408,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,内六角圆柱头螺钉,M8*25,615016,个,4,2.55,10.2,10.2,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,油管盖板 44x65x12,,210256,个,1,89.25,89.25,89.25,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,防尘圈,[22 Kg/m3]125.5*97.2*8,290004,个,1,30.6,30.6,30.6,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,喷油嘴,7.9,210221,个,2,294.525,589.05,589.05,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,密封垫,141*175*1.5,290014,个,2,30.6,61.2,61.2,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,密封垫,273*312*1.5,290015,件,2,72.675,145.35,145.35,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,密封垫,260*312*1.5,290019,个,2,90.525,181.05,181.05,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,密封垫,77*109*1.5,290013,件,2,80.75,161.5,161.5,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,轴承预紧弹簧,3.5*11.5*7.9*35,210024,个,32,17.5821875,562.63,562.63,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,油管接头,,210025,个,1,138.98,138.98,138.98,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,轴封,LY-0126077,600502EB,件,1,26977.73,26977.73,26977.73,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,骨架油封,BA_125*150*12,692103,个,1,841.5,841.5,841.5,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,密封垫圈,6.7*10*1（爱之福）,692016,个,1,17.85,17.85,17.85,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,杆密封环,RT0200400,692019,个,3,383.7766667,1151.33,1151.33,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,角接触球轴承,7314 BECBM 70*150*35,615048,个,6,1470.075,8820.45,8820.45,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2216 ECML 80*140*33,615049,个,2,2164.95,4329.9,4329.9,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2314 ECML 70*150*51,615047,个,2,4069.8,8139.6,8139.6,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,角接触球轴承,7220 BECBM 100*180*34,615109,件,5,1530,7650,7650,张孝闽,
2023/11/30,XR43W2311040,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU220 ECML 100*180*34,615108,件,2,2265.675,4531.35,4531.35,张孝闽,
